clmn1,clmn2,clmn3,clmn4,clmn5,clmn6,clmn7,clmn8,clmn9,clmn10,clmn11,clmn12,clmn13,clmn14,clmn15,clmn16,clmn17,clmn18,clmn19,clmn20,clmn21,clmn22,clmn23,clmn24,lbl,Out_num
9,1,2.821310029,1900.0,1,2,3150.0,2250.0,300.0,4.0,900.0,0.01,0,0,1,0,0,0,1,0,1,0,0,0,False,0.0084758401
12,2,3.852402137,3350.0,1,1,3600.0,3300.0,300.0,3.0,700.0,0.05,0,0,1,0,0,1,0,0,0,1,0,0,False,0.0175678259
0,3,4.700855509,2550.0,7,1,3100.0,2900.0,300.0,5.0,800.0,0.05,0,0,1,0,1,0,0,0,0,0,1,0,False,0.03326134265
11,13,4.340280336,2700.0,2,6,2050.0,2900.0,200.0,3.0,600.0,0.05,0,0,0,1,0,1,0,0,0,0,1,0,False,0.0379352385749999
13,8,0.057457314,3350.0,6,10,2850.0,1250.0,400.0,1.0,400.0,0.04,0,0,0,1,0,0,0,1,0,1,0,0,True,0.0004859043
6,5,6.645852208,2150.0,4,2,3150.0,2400.0,300.0,4.0,800.0,0.02,0,0,0,1,0,0,1,0,0,0,1,0,False,0.034578060825
3,11,5.424373652,2100.0,1,6,3300.0,2900.0,200.0,4.0,800.0,0.03,0,0,0,1,1,0,0,0,0,0,1,0,False,0.03237675155
2,5,0.334815169,3500.0,8,1,3350.0,1250.0,200.0,2.0,300.0,0.005,0,0,0,1,1,0,0,0,0,0,1,0,True,9.80134625e-05
5,4,4.505797795,2300.0,3,1,1650.0,2550.0,300.0,3.0,600.0,0.05,0,0,1,0,0,0,1,0,1,0,0,0,False,0.016877201775
6,12,2.458057926,1500.0,2,4,2000.0,1350.0,300.0,4.0,1000.0,0.035,0,0,1,0,0,1,0,0,0,1,0,0,False,0.0110984868
8,12,3.988058866,3750.0,3,5,2400.0,3200.0,300.0,3.0,700.0,0.015,0,0,1,0,0,0,0,1,0,0,1,0,False,0.0064884495
4,9,2.332259141,1900.0,2,2,2900.0,1650.0,400.0,3.0,900.0,0.02,0,0,1,0,0,1,0,0,0,1,0,0,False,0.0056238787
2,11,3.629232239,3700.0,3,1,3300.0,2700.0,300.0,4.0,800.0,0.015,0,0,1,0,0,0,1,0,1,0,0,0,False,0.0073682455
8,5,1.450164664,2900.0,2,2,3600.0,1800.0,300.0,3.0,600.0,0.025,0,0,1,0,0,0,0,1,1,0,0,0,True,0.0008248538999999
0,8,3.385168225,3100.0,1,3,2450.0,2350.0,300.0,4.0,700.0,0.04,0,0,1,0,0,1,0,0,0,1,0,0,False,0.0099564459749999
4,12,2.289346322,2350.0,2,1,1850.0,2050.0,300.0,3.0,800.0,0.035,0,0,0,1,0,0,1,0,0,1,0,0,False,0.0165105144
11,3,5.064604888,3350.0,3,4,3300.0,2100.0,200.0,4.0,700.0,0.005,0,0,1,0,0,0,1,0,0,0,0,1,False,0.0191397258375
5,6,1.29111899,3300.0,4,3,2350.0,2750.0,100.0,1.0,100.0,0.04,0,0,0,1,0,0,0,1,0,1,0,0,True,1.242885e-09
1,0,0.157695318,3600.0,9,6,1500.0,1450.0,100.0,1.0,100.0,0.01,0,0,0,1,0,0,1,0,0,0,1,0,True,4.5212375e-12
7,2,0.869506776,2500.0,1,1,3500.0,2400.0,300.0,4.0,800.0,0.03,0,0,1,0,0,1,0,0,0,0,1,0,False,0.001763564075
3,12,11.62281767,1650.0,3,1,3600.0,2250.0,300.0,4.0,800.0,0.005,0,0,0,1,0,0,0,1,1,0,0,0,False,0.0652040061875
12,5,5.755238925,2300.0,1,1,3700.0,2700.0,300.0,4.0,900.0,0.03,0,0,0,1,0,0,1,0,1,0,0,0,False,0.03853356455
12,5,2.872735123,2700.0,1,1,2600.0,1350.0,300.0,4.0,900.0,0.03,0,0,0,1,1,0,0,0,0,0,0,1,False,0.019637533825
6,5,4.253033361,3700.0,2,2,3600.0,1550.0,200.0,2.0,300.0,0.035,0,0,1,0,0,1,0,0,1,0,0,0,True,0.0006474952
7,4,1.930525735,1750.0,9,6,2600.0,3700.0,300.0,1.0,300.0,0.005,0,0,0,1,0,0,1,0,0,1,0,0,True,0.000716938825
13,7,0.986736037,3700.0,2,5,2500.0,2350.0,400.0,2.0,600.0,0.035,0,0,1,0,1,0,0,0,0,0,0,1,True,0.0006895972
8,9,1.690643715,3450.0,4,9,1700.0,2500.0,400.0,2.0,600.0,0.04,0,0,1,0,0,0,0,1,0,1,0,0,False,0.001800720075
6,4,2.548214714,2300.0,8,3,1450.0,2500.0,200.0,1.0,200.0,0.025,0,0,0,1,1,0,0,0,0,0,1,0,True,8.71815e-05
6,7,3.686225554,1250.0,2,2,1950.0,2500.0,300.0,3.0,700.0,0.03,0,0,1,0,0,0,0,1,0,1,0,0,False,0.00722629635
13,10,0.658143447,1300.0,5,8,2450.0,1350.0,200.0,2.0,400.0,0.045,0,0,0,1,0,1,0,0,0,1,0,0,False,0.0011518442
8,3,1.159585388,3200.0,2,1,3250.0,1800.0,400.0,2.0,600.0,0.005,0,0,0,1,0,1,0,0,0,0,0,1,False,0.0057415947875
11,4,6.80050113,1500.0,4,3,3550.0,1250.0,300.0,4.0,1000.0,0.015,0,0,1,0,0,1,0,0,0,1,0,0,False,0.027770257
13,8,1.838129491,1250.0,1,2,2100.0,3700.0,300.0,2.0,500.0,0.045,0,0,0,1,0,0,0,1,0,1,0,0,False,0.0071234826
11,4,3.278549836,2600.0,3,4,2750.0,1400.0,300.0,4.0,900.0,0.04,0,0,0,1,0,1,0,0,0,0,1,0,False,0.03570326655
9,5,3.680429733,2900.0,1,4,3050.0,2750.0,300.0,4.0,900.0,0.05,0,0,0,1,1,0,0,0,0,0,0,1,False,0.054875047
6,7,1.9453271,1700.0,2,4,1900.0,2950.0,300.0,3.0,700.0,0.03,0,0,0,1,0,0,1,0,1,0,0,0,False,0.0089770967
13,7,0.903174664,2050.0,4,1,2150.0,2400.0,300.0,2.0,600.0,0.025,0,0,1,0,0,0,1,0,0,0,1,0,True,0.0004754454
12,9,1.506598698,2500.0,5,6,3050.0,3200.0,200.0,3.0,500.0,0.025,0,0,0,1,0,0,0,1,0,1,0,0,False,0.0026640615
0,8,6.962793487,1500.0,3,3,2850.0,3500.0,300.0,4.0,700.0,0.03,0,0,1,0,0,0,1,0,0,0,1,0,False,0.0251086914
2,9,0.740144878,2750.0,1,1,2550.0,1400.0,300.0,3.0,800.0,0.01,0,0,1,0,0,0,0,1,1,0,0,0,False,0.001586576225
6,13,2.467029757,3600.0,4,2,2750.0,1750.0,400.0,3.0,900.0,0.05,0,0,1,0,0,0,0,1,0,0,0,1,False,0.0158725613
13,3,2.307832566,3750.0,1,2,1450.0,1950.0,400.0,4.0,1000.0,0.005,0,0,0,1,0,0,1,0,0,0,1,0,False,0.0273621451875
5,4,0.042798877,1250.0,8,1,2300.0,3300.0,100.0,1.0,100.0,0.01,0,0,0,1,0,0,1,0,0,1,0,0,True,2.54812025e-12
10,13,1.87656536,1800.0,3,5,1500.0,1650.0,200.0,2.0,400.0,0.03,0,0,0,1,0,0,0,1,1,0,0,0,False,0.0017172064
0,11,2.307228825,3000.0,3,1,2700.0,3300.0,200.0,5.0,800.0,0.045,0,0,1,0,0,1,0,0,0,0,0,1,False,0.0095868981
9,10,2.487235912,2900.0,4,1,3200.0,2050.0,200.0,3.0,500.0,0.02,0,0,0,1,0,0,0,1,0,0,0,1,False,0.0044394867
1,7,1.87371597,2150.0,1,3,2050.0,2600.0,300.0,3.0,700.0,0.015,0,0,1,0,0,1,0,0,0,0,1,0,False,0.0018054645
4,12,2.280179206,3500.0,5,7,2500.0,3150.0,300.0,3.0,800.0,0.005,0,0,1,0,0,1,0,0,0,1,0,0,False,0.0066999669375
3,6,7.905132256,1600.0,7,3,1400.0,2650.0,300.0,3.0,700.0,0.04,0,0,1,0,0,1,0,0,0,1,0,0,False,0.051358314
11,4,3.257105418,3650.0,1,1,2150.0,1400.0,300.0,4.0,1000.0,0.005,0,0,0,1,0,0,1,0,1,0,0,0,False,0.0356403327875
0,2,5.289623464,2550.0,4,5,2050.0,3400.0,300.0,4.0,700.0,0.05,0,0,1,0,1,0,0,0,0,1,0,0,False,0.03264548995
1,13,5.974182476,1950.0,1,5,2800.0,2750.0,300.0,3.0,700.0,0.05,0,0,0,1,0,0,1,0,0,0,0,1,False,0.07101393125
5,6,2.688924675,1700.0,4,1,1850.0,1950.0,300.0,4.0,800.0,0.04,0,0,0,1,0,0,0,1,0,0,1,0,False,0.024921234975
3,6,2.73637153,2350.0,8,1,1500.0,1600.0,200.0,3.0,500.0,0.015,0,0,0,1,1,0,0,0,1,0,0,0,False,0.0046236335
11,10,2.896906383,1850.0,1,2,2300.0,1750.0,200.0,4.0,700.0,0.015,0,0,1,0,0,1,0,0,0,1,0,0,False,0.00359988875
8,5,4.772596145,1850.0,6,3,1800.0,2600.0,300.0,3.0,600.0,0.05,0,0,1,0,0,0,1,0,1,0,0,0,False,0.019274792
11,3,1.140397118,1900.0,1,1,3700.0,3400.0,200.0,3.0,500.0,0.005,0,0,1,0,0,0,1,0,1,0,0,0,True,0.0003584435125
1,0,1.263636368,3550.0,5,3,3550.0,2250.0,100.0,3.0,300.0,0.04,0,0,1,0,0,1,0,0,0,1,0,0,True,1.03232325e-05
12,2,0.979257982,3150.0,5,4,3300.0,1550.0,300.0,3.0,700.0,0.02,0,0,0,1,0,0,0,1,0,0,1,0,False,0.0046914458249999
8,7,2.007735408,1850.0,2,3,2900.0,1750.0,300.0,2.0,600.0,0.025,0,0,0,1,1,0,0,0,1,0,0,0,False,0.0060006057
2,8,3.793278952,2550.0,1,9,2250.0,2050.0,300.0,2.0,500.0,0.03,0,0,1,0,0,0,1,0,1,0,0,0,False,0.002954636425
3,11,3.001050526,1400.0,2,2,1400.0,3150.0,200.0,4.0,800.0,0.035,0,0,0,1,0,0,1,0,0,0,1,0,False,0.0211353
9,0,3.472040867,1250.0,7,1,2150.0,3700.0,200.0,3.0,500.0,0.015,0,0,0,1,0,1,0,0,1,0,0,0,False,0.00665912275
8,12,0.685913377,3200.0,4,4,2300.0,3400.0,400.0,2.0,600.0,0.045,0,0,1,0,0,0,0,1,0,0,0,1,True,0.0008111558
1,13,5.113042559,2600.0,5,4,2500.0,3450.0,200.0,3.0,400.0,0.01,0,0,0,1,0,1,0,0,0,0,1,0,False,0.01103441885
8,9,1.224774615,2850.0,5,7,1250.0,1850.0,400.0,2.0,600.0,0.005,0,0,1,0,0,0,1,0,1,0,0,0,False,0.0010178297625
13,1,4.007643534,3100.0,4,2,3100.0,3700.0,200.0,3.0,400.0,0.005,0,0,1,0,1,0,0,0,0,0,1,0,False,0.0022024818875
10,13,2.121282893,2800.0,2,4,3150.0,3250.0,200.0,3.0,500.0,0.005,0,0,0,1,0,0,1,0,0,0,0,1,False,0.0060629976
6,13,0.544958227,2300.0,4,1,1400.0,3300.0,300.0,2.0,500.0,0.025,0,0,0,1,0,0,1,0,0,0,0,1,False,0.0012848133
6,9,3.032040691,3250.0,1,3,2250.0,1700.0,300.0,3.0,700.0,0.03,0,0,0,1,1,0,0,0,0,1,0,0,False,0.0139183333249999
4,1,1.56226815,2150.0,1,1,3750.0,3500.0,300.0,2.0,400.0,0.035,0,0,0,1,0,0,0,1,0,0,0,1,False,0.0016430976
6,10,3.363897032,3000.0,5,5,2800.0,1950.0,300.0,4.0,1000.0,0.04,0,0,0,1,0,0,0,1,0,0,1,0,False,0.04159476195
12,10,4.189469819,1900.0,1,2,1600.0,2500.0,200.0,3.0,600.0,0.035,0,0,1,0,0,0,0,1,1,0,0,0,False,0.0078795108
12,3,4.319846727,3450.0,1,3,3450.0,3550.0,300.0,4.0,800.0,0.01,0,0,1,0,0,0,0,1,1,0,0,0,False,0.012876005675
8,11,5.013895285,1900.0,2,1,3250.0,1700.0,300.0,3.0,600.0,0.05,0,0,1,0,0,1,0,0,0,0,0,1,False,0.021564355775
1,11,6.389447603,3700.0,4,3,2600.0,2900.0,200.0,5.0,700.0,0.045,0,0,0,1,0,0,1,0,1,0,0,0,False,0.06927144965
10,13,0.782822072,2750.0,4,1,3650.0,3600.0,200.0,2.0,400.0,0.025,0,0,1,0,0,0,1,0,0,1,0,0,True,3.04857e-05
12,2,1.734645549,2150.0,1,4,1500.0,1800.0,200.0,4.0,700.0,0.01,0,0,1,0,0,0,1,0,1,0,0,0,False,0.002111910125
1,2,2.079157167,1550.0,2,4,1400.0,2500.0,300.0,3.0,600.0,0.03,0,0,1,0,0,1,0,0,0,0,0,1,False,0.001547689975
13,3,3.718922133,2150.0,3,2,2250.0,1350.0,400.0,4.0,1000.0,0.04,0,0,1,0,0,1,0,0,0,0,0,1,False,0.024716868225
11,8,2.529480494,3350.0,1,1,2400.0,1250.0,400.0,3.0,700.0,0.005,0,0,1,0,0,0,1,0,0,1,0,0,False,0.005284359425
10,3,2.894092317,3350.0,1,1,3650.0,3250.0,400.0,4.0,1100.0,0.01,0,0,0,1,1,0,0,0,0,1,0,0,False,0.025620618075
4,6,2.021363705,3150.0,3,5,2300.0,1900.0,100.0,2.0,200.0,0.045,0,0,0,1,0,0,1,0,0,0,0,1,True,8.599045e-05
6,0,5.522111121,1600.0,1,3,1700.0,1250.0,300.0,4.0,700.0,0.03,0,0,1,0,0,0,1,0,0,0,0,1,False,0.01598173525
6,8,10.33266874,1400.0,3,4,1800.0,3100.0,300.0,3.0,700.0,0.045,0,0,1,0,0,0,0,1,0,0,1,0,False,0.0862307095
7,13,4.846209094,2150.0,5,2,3150.0,3100.0,400.0,2.0,600.0,0.05,0,0,0,1,0,1,0,0,0,0,0,1,False,0.04433280025
9,0,2.908407803,2800.0,2,1,3200.0,3450.0,400.0,4.0,1000.0,0.02,0,0,1,0,0,0,1,0,0,0,1,0,False,0.0093836578
9,5,2.247396114,3700.0,1,6,1350.0,2150.0,300.0,3.0,700.0,0.05,0,0,1,0,0,0,0,1,0,0,1,0,False,0.0068232794999999
10,1,4.843984953,2850.0,3,2,1850.0,2800.0,200.0,5.0,800.0,0.03,0,0,0,1,0,1,0,0,0,0,1,0,False,0.028487604925
3,0,2.341965921,1800.0,6,3,1400.0,3000.0,100.0,1.0,100.0,0.02,0,0,1,0,0,0,1,0,1,0,0,0,True,2.1654655000000003e-12
11,13,4.889294073,1450.0,1,7,3600.0,3200.0,200.0,3.0,500.0,0.03,0,0,0,1,0,0,0,1,0,1,0,0,False,0.015215072925
11,4,3.916248441,3150.0,7,1,3600.0,2300.0,300.0,4.0,900.0,0.015,0,0,0,1,1,0,0,0,0,0,0,1,False,0.020054791
3,0,0.143897306,2700.0,2,8,2600.0,2900.0,100.0,1.0,100.0,0.03,0,0,1,0,0,0,0,1,0,0,0,1,True,2.66635525e-16
10,3,2.877970543,1450.0,3,3,1450.0,2400.0,200.0,3.0,600.0,0.04,0,0,1,0,0,0,1,0,1,0,0,0,False,0.00464131185
3,13,0.814897106,2150.0,3,2,3750.0,3000.0,300.0,3.0,600.0,0.045,0,0,0,1,0,1,0,0,0,0,0,1,False,0.00646565985
1,5,3.196068233,2000.0,1,3,2700.0,1650.0,200.0,4.0,600.0,0.02,0,0,1,0,1,0,0,0,0,0,1,0,False,0.00300150015
7,9,1.735973669,3350.0,1,1,2000.0,2600.0,300.0,3.0,900.0,0.005,0,0,0,1,1,0,0,0,0,1,0,0,False,0.019090282275
2,13,2.775539257,3150.0,3,7,1750.0,2100.0,400.0,3.0,900.0,0.035,0,0,0,1,0,0,1,0,0,0,1,0,False,0.0234494948
5,11,4.264373468,3300.0,1,1,3350.0,3600.0,300.0,4.0,700.0,0.015,0,0,0,1,0,1,0,0,0,0,0,1,False,0.01602059925
10,7,14.37368678,2200.0,2,3,1600.0,3750.0,300.0,4.0,1000.0,0.015,0,0,1,0,1,0,0,0,0,0,0,1,False,0.0331656575
8,3,2.388794862,2250.0,7,1,3100.0,2350.0,300.0,3.0,700.0,0.03,0,0,1,0,1,0,0,0,0,0,1,0,False,0.00336375
5,8,3.7328839,1400.0,8,3,2650.0,2200.0,300.0,3.0,600.0,0.05,0,0,0,1,0,1,0,0,0,1,0,0,False,0.030709536225
8,13,1.057792266,2700.0,7,9,3550.0,2350.0,400.0,1.0,400.0,0.02,0,0,1,0,0,0,1,0,0,1,0,0,True,4.37701e-05
12,0,5.53845212,1850.0,1,5,3650.0,3150.0,200.0,3.0,500.0,0.005,0,0,0,1,0,0,0,1,1,0,0,0,False,0.026865686125
4,2,4.315867722,2300.0,5,4,3700.0,2050.0,300.0,3.0,500.0,0.015,0,0,0,1,0,0,0,1,0,0,1,0,False,0.00949130075
8,7,3.56497661,2300.0,5,1,2700.0,2950.0,400.0,3.0,1000.0,0.045,0,0,0,1,0,1,0,0,0,1,0,0,False,0.0540881029
1,9,5.382843321,3150.0,3,1,2100.0,1800.0,300.0,4.0,1000.0,0.02,0,0,1,0,0,0,1,0,0,1,0,0,False,0.02182893405
0,11,6.551008378,1500.0,1,4,3050.0,1600.0,200.0,5.0,800.0,0.02,0,0,0,1,0,0,0,1,0,0,1,0,False,0.033978063075
5,10,4.841096683,1350.0,1,3,2950.0,2850.0,300.0,4.0,800.0,0.035,0,0,1,0,0,0,1,0,0,1,0,0,False,0.0193186124
4,8,5.222648687,1450.0,2,6,3150.0,3550.0,400.0,2.0,700.0,0.01,0,0,1,0,1,0,0,0,0,0,1,0,False,0.014306206525
6,7,3.541664343,2900.0,5,3,2000.0,3100.0,300.0,3.0,500.0,0.01,0,0,0,1,0,0,0,1,0,1,0,0,False,0.00893670765
0,5,6.538983548,2200.0,2,1,1250.0,3300.0,200.0,4.0,500.0,0.035,0,0,1,0,0,0,0,1,0,0,0,1,False,0.0157839992
2,4,1.920411069,2050.0,4,2,3600.0,1350.0,200.0,1.0,200.0,0.04,0,0,0,1,0,0,1,0,0,1,0,0,True,5.92515e-05
13,11,1.150960801,2350.0,3,5,2700.0,3550.0,200.0,2.0,300.0,0.025,0,0,0,1,1,0,0,0,0,0,1,0,True,0.0001918779
7,13,2.915151083,2250.0,4,2,2450.0,2700.0,400.0,2.0,600.0,0.035,0,0,1,0,0,1,0,0,1,0,0,0,False,0.0036112304
9,10,1.819955955,2850.0,2,4,2450.0,2650.0,200.0,3.0,500.0,0.01,0,0,0,1,0,1,0,0,0,0,0,1,False,0.00353913365
12,1,1.222351957,1800.0,5,2,3000.0,1800.0,200.0,4.0,600.0,0.035,0,0,1,0,1,0,0,0,0,0,1,0,True,0.0008715896
1,7,2.545333839,2250.0,3,1,2700.0,2750.0,300.0,3.0,700.0,0.01,0,0,1,0,1,0,0,0,0,0,0,1,False,0.0037374909
10,2,2.206033414,1600.0,2,2,1500.0,3350.0,300.0,4.0,1000.0,0.01,0,0,0,1,1,0,0,0,0,0,0,1,False,0.01864739045
2,10,5.912466726,1700.0,3,2,3250.0,1950.0,300.0,4.0,1000.0,0.05,0,0,1,0,0,1,0,0,0,0,0,1,False,0.06590079045
12,8,0.90316968,1950.0,2,5,3350.0,1600.0,400.0,3.0,800.0,0.05,0,0,1,0,0,0,1,0,1,0,0,0,False,0.0040296747
8,4,5.314143326,1500.0,9,1,3200.0,3400.0,300.0,2.0,500.0,0.01,0,0,0,1,0,1,0,0,0,0,0,1,False,0.017564678625
4,12,3.589837718,3150.0,3,4,3200.0,1350.0,300.0,3.0,700.0,0.015,0,0,0,1,0,0,1,0,1,0,0,0,False,0.0129957785
13,9,3.055377861,1850.0,8,6,1250.0,3450.0,200.0,1.0,200.0,0.05,0,0,1,0,0,0,1,0,0,0,0,1,True,9.4510275e-06
10,5,2.833206447,1900.0,2,4,3200.0,2900.0,300.0,5.0,900.0,0.05,0,0,0,1,0,0,0,1,0,1,0,0,False,0.0432831713499999
9,10,0.266681866,3450.0,9,4,2500.0,2600.0,200.0,1.0,200.0,0.015,0,0,0,1,0,0,1,0,0,0,1,0,True,1.161405e-06
1,7,4.207383721,1500.0,1,2,2500.0,2200.0,300.0,3.0,600.0,0.025,0,0,0,1,0,1,0,0,0,0,1,0,False,0.0150367881
3,0,1.476863837,3100.0,1,3,1400.0,2200.0,300.0,5.0,900.0,0.05,0,0,1,0,1,0,0,0,0,0,0,1,False,0.0090029339999999
12,5,1.60286889,2600.0,4,1,2750.0,3750.0,400.0,4.0,1000.0,0.02,0,0,0,1,0,0,0,1,0,0,1,0,False,0.012919109775
6,12,4.986833757,2550.0,1,4,1700.0,3450.0,300.0,4.0,700.0,0.04,0,0,1,0,0,0,0,1,0,0,0,1,False,0.021050335425
2,5,2.051377647,2050.0,1,4,1800.0,1450.0,200.0,3.0,500.0,0.04,0,0,0,1,1,0,0,0,0,0,0,1,False,0.006597420375
11,0,3.987844601,2350.0,1,1,1900.0,2100.0,200.0,4.0,600.0,0.045,0,0,1,0,0,0,0,1,0,0,0,1,False,0.0114710531
12,5,3.452176946,2250.0,5,3,2350.0,3450.0,300.0,3.0,600.0,0.045,0,0,1,0,0,0,0,1,1,0,0,0,False,0.00838167135
13,2,2.979973432,1450.0,5,3,2300.0,2850.0,400.0,3.0,900.0,0.01,0,0,0,1,0,0,1,0,1,0,0,0,False,0.020228961675
13,9,1.680973615,2300.0,1,1,3400.0,3200.0,200.0,2.0,400.0,0.02,0,0,0,1,0,0,0,1,1,0,0,0,False,0.001247665375
12,3,0.284909666,2150.0,1,1,2000.0,1550.0,200.0,2.0,400.0,0.03,0,0,0,1,1,0,0,0,0,0,1,0,True,0.00038539215
9,7,1.230480237,3150.0,3,2,3300.0,2650.0,300.0,3.0,800.0,0.03,0,0,0,1,1,0,0,0,0,1,0,0,False,0.008656859575
8,11,2.351679699,1900.0,2,3,3000.0,1350.0,300.0,3.0,600.0,0.04,0,0,0,1,0,0,1,0,0,0,1,0,False,0.01243648875
6,11,10.22465532,3150.0,1,2,1550.0,1550.0,300.0,5.0,1200.0,0.005,0,0,0,1,1,0,0,0,0,0,0,1,False,0.0652040061875
13,12,1.670763126,2300.0,5,7,1450.0,2850.0,400.0,3.0,900.0,0.045,0,0,0,1,0,0,0,1,1,0,0,0,False,0.0262338908
1,3,1.271846223,3400.0,3,9,1450.0,2250.0,100.0,2.0,200.0,0.005,0,0,0,1,0,0,1,0,0,1,0,0,True,1.7007697500000003e-05
7,8,2.403346522,2050.0,1,2,1500.0,3100.0,400.0,3.0,1000.0,0.025,0,0,0,1,0,0,1,0,0,0,1,0,False,0.0182356593
12,11,6.254850797,2100.0,1,5,2450.0,2500.0,200.0,4.0,800.0,0.05,0,0,1,0,0,1,0,0,1,0,0,0,False,0.0547915770249999
9,13,4.810283654,3650.0,3,8,1550.0,1950.0,400.0,2.0,700.0,0.045,0,0,1,0,0,1,0,0,0,1,0,0,False,0.0243292816
0,11,4.612847541,2350.0,5,2,1900.0,2900.0,200.0,5.0,900.0,0.01,0,0,0,1,1,0,0,0,0,0,0,1,False,0.030686701175
9,10,2.598847051,1350.0,7,8,1550.0,1650.0,200.0,1.0,200.0,0.03,0,0,1,0,0,0,0,1,1,0,0,0,True,1.56842725e-06
4,13,3.261821002,3450.0,3,1,2800.0,1550.0,200.0,3.0,500.0,0.035,0,0,1,0,0,0,0,1,1,0,0,0,False,0.0024627508
8,5,1.619428411,1950.0,1,4,2050.0,2800.0,300.0,2.0,400.0,0.02,0,0,1,0,0,1,0,0,1,0,0,0,True,9.9358325e-05
2,3,0.539697048,3050.0,3,8,2050.0,2600.0,100.0,1.0,100.0,0.015,0,0,0,1,0,0,1,0,0,0,1,0,True,2.2679075e-11
9,11,2.707191842,3400.0,4,4,3100.0,1400.0,200.0,2.0,300.0,0.035,0,0,0,1,0,0,0,1,0,0,1,0,False,0.0013132696
9,5,1.644397612,1400.0,3,1,1300.0,1300.0,300.0,4.0,900.0,0.04,0,0,0,1,1,0,0,0,0,0,0,1,False,0.020871068925
11,2,2.610649233,3150.0,1,2,1750.0,3500.0,300.0,4.0,800.0,0.05,0,0,1,0,0,0,1,0,1,0,0,0,False,0.01272300325
7,10,2.537641714,2800.0,4,2,1400.0,3750.0,400.0,4.0,1000.0,0.045,0,0,1,0,0,0,0,1,1,0,0,0,False,0.01872114595
10,11,1.571450594,2350.0,9,4,2450.0,3500.0,200.0,1.0,200.0,0.015,0,0,0,1,0,1,0,0,0,0,0,1,True,1.573355e-05
11,9,0.879917005,1450.0,2,1,2100.0,2750.0,200.0,2.0,300.0,0.03,0,0,1,0,1,0,0,0,0,0,0,1,True,2.8184455000000003e-06
3,4,3.792624882,2600.0,2,2,3200.0,1250.0,300.0,2.0,500.0,0.05,0,0,1,0,0,0,0,1,1,0,0,0,False,0.0065911120249999
4,12,1.077145701,1900.0,3,4,1350.0,3250.0,300.0,3.0,700.0,0.035,0,0,1,0,0,0,1,0,0,0,0,1,False,0.0015127656
13,12,1.666821917,2700.0,4,4,3450.0,3350.0,200.0,2.0,400.0,0.025,0,0,0,1,0,1,0,0,1,0,0,0,False,0.0013389603
7,11,2.305755592,2250.0,8,1,3100.0,2500.0,400.0,4.0,900.0,0.05,0,0,1,0,1,0,0,0,1,0,0,0,False,0.014591466725
3,11,3.249498604,1750.0,3,1,1300.0,3350.0,200.0,4.0,700.0,0.045,0,0,0,1,0,1,0,0,0,0,1,0,False,0.03011334495
11,13,2.027491926,3550.0,1,6,1400.0,1800.0,200.0,2.0,300.0,0.01,0,0,1,0,0,1,0,0,0,0,0,1,True,2.61146925e-05
11,13,4.987728346,1450.0,1,2,2250.0,3750.0,200.0,3.0,500.0,0.03,0,0,1,0,0,0,0,1,1,0,0,0,False,0.006197249175
11,0,3.39096953,1450.0,6,1,2600.0,2300.0,200.0,4.0,600.0,0.01,0,0,0,1,1,0,0,0,0,0,0,1,False,0.0121003389
5,4,2.190654404,3250.0,4,3,2750.0,1550.0,100.0,1.0,100.0,0.005,0,0,1,0,0,0,0,1,1,0,0,0,True,1.6222095000000001e-12
12,5,3.707421295,2900.0,4,6,3450.0,3400.0,300.0,3.0,600.0,0.045,0,0,0,1,0,0,0,1,0,0,1,0,False,0.027230294
8,4,3.123043286,2550.0,10,9,3250.0,3500.0,300.0,1.0,300.0,0.04,0,0,1,0,1,0,0,0,0,0,0,1,True,0.00022329825
3,1,1.008194383,2500.0,9,1,1350.0,3350.0,100.0,2.0,200.0,0.035,0,0,0,1,1,0,0,0,1,0,0,0,True,8.96612e-06
8,9,5.664977893,3600.0,1,4,3250.0,3150.0,300.0,3.0,800.0,0.01,0,0,1,0,0,0,0,1,1,0,0,0,False,0.02066041185
10,5,4.910761793,2850.0,2,1,1250.0,2100.0,300.0,4.0,900.0,0.045,0,0,0,1,0,0,0,1,0,0,1,0,False,0.0654340856
8,4,1.441647397,1750.0,2,4,1300.0,2950.0,400.0,2.0,700.0,0.03,0,0,1,0,1,0,0,0,0,0,0,1,False,0.001680145675
4,10,2.248400297,3150.0,2,2,1400.0,3150.0,300.0,3.0,800.0,0.015,0,0,0,1,1,0,0,0,0,0,1,0,False,0.0101279705
6,0,3.930608935,2400.0,2,1,3200.0,1650.0,200.0,4.0,600.0,0.05,0,0,0,1,0,1,0,0,0,1,0,0,False,0.032886286375
5,1,3.086256671,1700.0,2,3,2200.0,2450.0,200.0,3.0,400.0,0.035,0,0,0,1,1,0,0,0,0,1,0,0,False,0.0049052956
11,6,5.929907007,2100.0,3,5,3400.0,2300.0,300.0,5.0,1200.0,0.015,0,0,1,0,0,1,0,0,1,0,0,0,False,0.027654635
1,8,4.786968671,2500.0,4,1,3700.0,2000.0,300.0,3.0,700.0,0.035,0,0,0,1,0,1,0,0,0,1,0,0,False,0.029575418
7,1,3.1036488,1700.0,1,1,1250.0,2250.0,300.0,4.0,800.0,0.05,0,0,0,1,0,0,1,0,0,1,0,0,False,0.03956023255
